property_id,lat,lng,addr_street,Suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
93783,-38.065533,145.121075,1 Brixton Street,BONBEACH,4620000,house,2013,2,1,1,SC_070,5958.83,19859,312.97,52.46,0,hospital_096,9123.23,S_077,1326.03
36669,-37.648091,145.053111,1/12 Zurzolo Terrace,EPPING,3504000,house,2012,2,1,2,SC_062,2882.61,45795,1232.75,47.0,0,hospital_053,3250.62,S_096,1897.33
67734,-37.773603,145.349794,87 Lakeview Drive,LILYDALE,5050000,house,2015,4,2,2,SC_084,3594.02,19876,2021.53,61.0,0,hospital_113,1366.46,S_081,1520.44
35906,-37.686142,145.035128,18 Parklands Drive,THOMASTOWN,1644500,house,2016,3,2,2,SC_047,5849.26,20007,1947.05,38.9,0,hospital_041,2520.72,S_228,2184.28
65631,-37.794877,145.319574,100 Cambridge Road,KILSYTH,4140000,house,2013,3,1,3,SC_022,3244.15,19877,1291.95,55.25,0,hospital_113,4796.87,S_224,1145.4
71005,-37.847619,145.236361,10 Gresford Road,WANTIRNA,5270000,house,2014,3,1,1,SC_032,3937.47,19871,2265.64,46.0,0,hospital_179,802.47,S_227,2559.42
31410,-37.753547,144.989,66 Fyffe Street,THORNBURY,7947000,house,2016,2,1,2,SC_103,1927.49,20014,858.9,23.73,0,hospital_144,1548.78,S_105,1316.92
23261,-37.736363,144.962557,9 Stock Street,COBURG,6720000,house,2010,4,1,1,SC_030,1179.78,19964,317.14,30.0,0,hospital_084,2007.71,S_172,634.86
16728,-37.69878,144.936702,2 Hilda Street,GLENROY,3040000,house,2014,3,1,0,SC_030,3925.34,20032,1831.58,32.83,0,hospital_104,5541.44,S_004,934.98
73590,-37.862659,145.261192,36 Rathmullen Road,BORONIA,4212000,house,2012,3,1,1,SC_049,5438.42,19869,2053.07,53.14,0,hospital_002,1009.01,S_024,2058.46
39920,-37.690995,145.045981,2 Ann Court,BUNDOORA,5312000,house,2014,4,2,2,SC_047,5470.4,20008,3034.27,36.9,0,hospital_041,1494.73,S_155,1160.74
79795,-38.004304,145.147652,18 Marga Place,KEYSBOROUGH,9548000,house,2011,4,2,2,SC_057,2595.31,19862,4736.25,47.36,0,hospital_096,2368.34,S_079,2509.57
89951,-37.96976089,145.0729523,127 Devon Street,CHELTENHAM,5380000,house,2008,3,2,2,SC_003,1422.16,19865,1510.76,40.35,0,hospital_109,813.3,S_011,1605.73
86277,-37.907171,144.988293,1A Higinbotham Street,BRIGHTON,26880000,house,2010,4,3,2,SC_015,4335.25,19951,1131.47,22.08,0,hospital_198,461.94,S_150,840.62
29381,-37.777233,144.995735,131 Charles Street,NORTHCOTE,8982000,house,2010,3,1,0,SC_001,4183.04,20017,252.48,18.67,0,hospital_035,1917.66,S_200,2801.78
53326,-37.81347656,145.0045624,44 Johnson Street,RICHMOND,9815000,house,2008,3,1,2,SC_083,2837.23,19977,1114.76,8.31,0,hospital_134,287.76,S_076,900.32
94914,-37.916829,145.023727,164A Centre Road,BENTLEIGH,8320000,house,2015,4,3,2,SC_046,2831.24,19939,1167.07,38.78,0,hospital_126,1846.47,S_107,1641.41
7869,-37.782374,144.809168,4 Suspension Street,ARDEER,6006000,house,2016,3,1,2,SC_102,2147.04,20004,1464.4,28.0,0,hospital_174,2119.9,S_130,1716.17
51875,-37.791345,145.210273,298-300 Oban Road,DONVALE,5856000,house,2015,4,2,3,SC_032,2887.74,19901,3074.79,41.55,0,hospital_070,2516.68,S_040,2811.39
22065,-37.736154,144.979198,16 Spring Street,COBURG,6132000,house,2009,2,1,1,SC_103,2038.97,19964,1469.52,30.0,0,hospital_144,2354.52,S_030,824.64
662,-37.789499,144.890141,23 Gordon Street,FOOTSCRAY,4000000,house,2012,3,1,1,SC_085,1788.79,20023,1434.28,19.75,0,hospital_003,316.8,S_201,1430.69
60302,-37.812912,145.199472,8/32 Burnett Street,MITCHAM,7420000,house,2009,3,2,2,SC_088,1889.66,19900,869.98,39.9,0,hospital_010,545.95,S_202,2383.18
19443,-37.661406,144.927558,42 Longford Crescent,COOLAROO,4480000,house,2015,3,1,1,SC_072,1275.62,44817,139.81,39.9,0,hospital_104,1348.01,S_153,1928.79
8006,-37.762695,144.79322,10 Marsh Mays Road,CAIRNLEA,7650000,house,2011,3,2,2,SC_107,4132.73,20003,1550.57,31.0,0,hospital_057,1888.72,S_159,555.64
16818,-37.714113,144.947046,22 Gloucester Street,HADFIELD,8670000,house,2010,3,1,2,SC_030,2054.29,19962,1190.07,33.0,0,hospital_139,4508.53,S_004,1076.07
1693,-37.811227,144.879786,115 Wales Street,KINGSVILLE,6930000,house,2014,4,2,1,SC_043,2531.65,19996,1030.18,15.3,0,hospital_056,2091.7,S_201,1982.42
31553,-37.758807,144.991108,95 Normanby Avenue,THORNBURY,6490000,house,2016,3,2,3,SC_103,2343.0,20014,778.59,23.73,0,hospital_035,1542.23,S_105,1398.73
66297,-37.78165,145.338197,37 Larbert Road,MOOROOLBARK,13634000,house,2015,4,2,2,SC_084,3376.59,19877,2295.42,55.25,0,hospital_113,2631.7,S_081,2615.2
75559,-37.89437,145.082801,1/14 Bletchley Road,HUGHESDALE,7728000,house,2015,2,1,1,SC_087,671.03,19918,457.35,32.2,0,hospital_166,2107.07,S_167,670.83
83363,-37.8544,144.984109,1/2 Henry Street,WINDSOR,9900000,house,2015,3,2,1,SC_066,1147.81,19957,720.54,11.0,0,hospital_103,933.58,S_017,1635.46
19062,-37.672327,144.929151,6 Koroit Avenue,DALLAS,4329000,house,2010,3,1,2,SC_072,2477.79,44817,1289.78,39.9,0,hospital_104,2527.81,S_153,921.04
22572,-37.734682,144.955968,30 Webb Street,COBURG,11390000,house,2013,2,1,0,SC_030,573.41,19964,618.64,30.0,0,hospital_084,2171.64,S_172,1126.13
305,-37.796448,144.887779,1-3 Essex Street,FOOTSCRAY,10275000,house,2014,2,1,2,SC_043,2331.51,20023,634.58,19.75,0,hospital_056,394.52,S_201,1019.24
225,-37.805214,144.896262,11 Walter Street,SEDDON,10200000,house,2013,2,1,1,SC_011,3085.14,19997,425.2,14.3,0,hospital_003,1575.68,S_201,520.48
15963,-37.706383,144.876639,16 Gordon Street,TULLAMARINE,9840000,house,2012,3,1,2,SC_010,1253.26,20032,3579.92,32.83,0,hospital_184,4717.37,S_198,2860.72
96210,-37.928884,145.047781,77 Fromer Street,BENTLEIGH,12600000,house,2010,3,1,1,SC_046,1443.31,19937,1144.86,39.4,0,hospital_110,1070.63,S_107,1154.52
43952,-37.6830067,145.1131376,1 Acworth Court,GREENSBOROUGH,7200000,house,2012,3,2,2,SC_051,4234.41,19985,2371.25,38.64,0,hospital_075,2544.61,S_051,2014.71
51550,-37.79379272,145.1195984,6 Davis Street,DONCASTER,8525000,house,2009,4,2,2,SC_091,934.71,20042,2835.25,30.56,0,hospital_117,2083.81,S_188,849.52
15732,-37.738408,144.881447,39 Newman Crescent,NIDDRIE,11616000,house,2015,2,1,1,SC_082,2180.22,20036,3611.73,23.85,0,hospital_184,2124.5,S_198,1760.35
1122,-37.8039875,144.8932414,5 Staff Street,SEDDON,8346000,house,2013,2,1,0,SC_043,3018.69,20024,226.85,17.75,0,hospital_003,1357.9,S_201,553.21
87787,-37.932801,145.009209,5 Lagnicourt Street,HAMPTON,19890000,house,2016,3,1,1,SC_046,2664.32,19949,890.81,27.08,0,hospital_036,1175.3,S_088,777.17
82621,-37.905416,145.266142,185 Karoo Road,ROWVILLE,7644000,house,2012,4,2,2,SC_049,3895.01,19868,3675.56,55.14,0,hospital_150,4204.71,S_199,2797.45
72874,-37.858649,145.258729,119 Kanooka Road,BORONIA,7056000,house,2015,3,1,2,SC_032,5746.12,19870,2056.9,50.0,0,hospital_002,903.17,S_139,1887.0
32122,-37.752696,145.009435,19 Carlisle Street,PRESTON,7264000,house,2015,3,1,1,SC_103,1601.4,20014,991.43,23.73,0,hospital_035,1145.67,S_105,541.93
10370,-37.78348541,144.92836,3 Waltham Street,FLEMINGTON,2840000,house,2008,2,1,0,SC_011,1082.01,20040,431.16,14.86,0,hospital_007,1064.54,S_086,413.21
59064,-37.812043,145.183838,6 Meringer Court,NUNAWADING,10370000,house,2013,3,1,2,SC_088,893.06,19900,976.23,39.9,0,hospital_070,910.75,S_202,1481.15
24670,-37.668791,144.954736,1695 Sydney Road,CAMPBELLFIELD,4900000,house,2010,3,1,2,SC_072,3499.12,19960,766.58,39.0,0,hospital_104,3633.67,S_161,2329.51
62564,-37.829128,145.247566,14 Salisbury Court,HEATHMONT,4560000,house,2008,3,1,2,SC_032,2457.85,19871,279.49,46.0,0,hospital_105,2041.14,S_139,2293.55
75063,-37.889325,145.055328,34 Kokaribb Road,CARNEGIE,9150000,house,2012,3,2,1,SC_041,587.22,19920,446.31,28.24,0,hospital_108,2519.75,S_015,206.08
46366,-37.713974,145.1549072,1/25 Lilian Parade,ELTHAM,4615000,house,2008,3,1,2,SC_051,4506.8,19987,625.71,44.67,0,hospital_075,4429.53,S_194,295.33
21023,-37.75686646,144.973114,31 Grant Street,BRUNSWICK,7350000,house,2009,2,1,0,SC_103,3184.84,19966,1028.48,26.0,0,hospital_144,123.55,S_173,1703.83
8346,-37.75632477,144.7814789,26 Stockton Drive,CAIRNLEA,3560000,house,2009,3,2,2,SC_107,3955.05,20002,2073.72,33.0,0,hospital_057,2942.87,S_152,691.22
72495,-37.842941,145.25589,594 Mountain Highway,BAYSWATER,6795000,house,2014,3,1,2,SC_032,4118.15,19870,1084.95,50.0,0,hospital_002,1764.21,S_139,966.98
15719,-37.739209,144.886144,37 Ryder Street,NIDDRIE,2610000,house,2013,5,1,0,SC_082,1806.55,20036,3189.68,23.85,0,hospital_184,1701.53,S_198,1571.04
76701,-37.927173,145.12026,23 Thomas Street,CLAYTON,7290000,house,2015,3,1,3,SC_087,5490.54,19915,278.27,39.21,0,hospital_076,602.07,S_169,198.94
88441,-37.95355606,145.028717,12 Highland Avenue,HIGHETT,8625000,house,2009,2,1,1,SC_079,1191.02,19872,1288.24,41.4,0,hospital_058,1239.68,S_214,1074.98
79136,-37.950666,145.144194,47 Windsor Ave,SPRINGVALE,8720000,house,2012,2,1,1,SC_057,5334.7,19913,822.79,44.26,0,hospital_124,3756.46,S_075,722.32
3543,-37.81884766,144.8739471,43 Freeman Street,YARRAVILLE,5000000,house,2008,3,1,2,SC_033,2544.51,19996,1444.87,15.3,0,hospital_056,3058.6,S_201,2922.04
42748,-37.718889,145.082719,1/5 Watson St,MACLEOD,7008000,house,2011,3,1,1,SC_017,4290.68,19984,887.91,34.64,0,hospital_075,2549.74,S_020,2197.75
80547,-37.991656,145.158325,9 Beauvorno Avenue,KEYSBOROUGH,5040000,house,2015,4,2,2,SC_057,1321.92,19890,3171.52,49.29,0,hospital_096,1134.06,S_079,1249.79
56781,-37.845407,145.099958,53 Somers Street,BURWOOD,12000000,house,2016,3,1,2,SC_037,3537.41,19849,1841.64,34.0,0,hospital_089,1431.61,S_112,2404.03
25066,-37.573428,144.92541,102 Royal Terrace,CRAIGIEBURN,2936000,house,2010,4,2,2,SC_005,455.67,40221,3533.08,45.89,0,hospital_104,8612.62,S_178,2412.13
5021,-37.86466,144.827153,2/60 David Street,ALTONA,8040000,house,2016,2,1,2,SC_033,4566.29,19926,353.03,30.0,0,hospital_141,5665.83,S_128,448.14
72133,-37.844881,145.266083,2 Coolibah Crescent,BAYSWATER,6350000,house,2016,3,1,1,SC_032,4850.46,19870,394.48,50.0,0,hospital_002,1192.99,S_139,224.24
73428,-37.859642,145.298022,29 Moncoe Street,BORONIA,3760000,house,2012,2,1,1,SC_049,3972.93,19869,1201.88,53.14,0,hospital_049,1385.4,S_146,1088.67
84329,-37.854063,144.995985,71 Hornby Street,WINDSOR,11580000,house,2010,2,1,0,SC_066,782.39,19957,411.82,11.0,0,hospital_012,252.54,S_115,1055.7
86238,-37.926457,145.004372,176 Were Street,BRIGHTON,17600000,house,2015,5,2,0,SC_046,3317.24,19949,1307.41,27.08,0,hospital_036,1778.89,S_088,1202.84
53962,-37.8211258,145.0431554,1 Malmsbury Street,HAWTHORN,19630000,house,2013,3,2,0,SC_083,669.35,19903,275.58,23.0,0,hospital_127,860.39,S_208,688.91
58937,-37.828332,145.184119,39 Diosma Crescent,NUNAWADING,4725000,house,2010,2,1,1,SC_088,1079.28,19899,1182.57,36.9,0,hospital_010,2175.07,S_202,851.28
76381,-37.90137863,145.096695,7 Heath Avenue,OAKLEIGH,6970000,house,2008,3,1,2,SC_087,1960.08,19917,745.18,34.2,0,hospital_166,848.52,S_026,1918.81
74265,-37.88529205,145.0243225,18 Briggs Street,CAULFIELD,4752000,house,2007,4,2,1,SC_023,1918.0,19942,1648.03,32.78,0,hospital_080,781.01,S_166,246.42
41236,-37.685934,145.052376,89 Josef Avenue,BUNDOORA,4570000,house,2012,4,2,2,SC_062,4802.17,20007,3413.55,38.9,0,hospital_041,1116.24,S_155,1437.82
342,-37.797272,144.889079,14 Latrobe Street,FOOTSCRAY,9273000,house,2016,3,1,0,SC_043,2458.22,20023,603.39,19.75,0,hospital_056,526.02,S_201,875.64
78552,-37.942882,145.165181,114 Kemp Street,SPRINGVALE,4680000,house,2013,4,1,3,SC_073,4465.92,19913,1266.61,44.26,0,hospital_124,3377.62,S_075,1676.71
96241,-37.92209,145.048986,8 Jeffrey Street,BENTLEIGH,8208000,house,2013,4,2,3,SC_046,2151.56,19939,1174.09,38.78,0,hospital_159,1577.04,S_107,668.32
67964,-37.845989,145.008232,21 Fairbairn Road,TOORAK,14080000,house,2011,3,1,2,SC_038,603.12,19947,557.49,20.7,0,hospital_132,906.93,S_115,346.81
52443,-37.8209979,145.0040537,16 Reeves Crescent,RICHMOND,13360000,house,2011,3,2,1,SC_038,2209.91,19906,792.73,12.75,0,hospital_122,116.31,S_076,1471.42
89941,-37.95537186,145.0666351,12/131 Cavanagh Street,CHELTENHAM,7200000,house,2007,2,1,0,SC_079,2348.85,19866,1643.06,37.94,0,hospital_082,1032.67,S_023,1052.79
55552,-37.834674,145.065515,33a Nelson Road,CAMBERWELL,22000000,house,2015,3,2,2,SC_099,1324.7,19851,436.16,30.0,0,hospital_168,1563.98,S_160,483.58
6110,-37.783882,144.822489,12 Sydney Street,ALBION,11560000,house,2015,3,1,0,SC_102,990.28,20004,720.27,28.0,0,hospital_174,1119.95,S_080,966.21
21184,-37.765407,144.967986,4 Cooraminta Street,BRUNSWICK,16500000,house,2013,4,3,1,SC_030,3995.83,19968,782.71,21.0,0,hospital_144,1048.83,S_074,855.97
25591,-37.581875,144.927451,16 Rosleigh Drive,CRAIGIEBURN,3555000,house,2013,3,2,2,SC_005,1020.91,40221,2624.34,45.89,0,hospital_104,7686.13,S_178,1468.15
57021,-37.829696,145.07271,127 Prospect Hill Road,CANTERBURY,21840000,house,2015,4,1,2,SC_099,1421.1,19852,336.37,28.0,0,hospital_168,2392.26,S_160,609.27
54426,-37.818079,145.039336,34 Bell Street,HAWTHORN,25800000,house,2016,3,2,2,SC_083,423.42,19904,455.11,20.74,0,hospital_086,753.8,S_208,400.31
63626,-37.798376,145.277305,16 Lemnos Street,CROYDON,6688000,house,2015,3,1,0,SC_022,513.97,19878,436.95,51.25,0,hospital_164,2176.77,S_182,339.98
79347,-37.9348259,145.1666107,74 Hillside Street,SPRINGVALE,5460000,house,2009,3,1,3,SC_073,3604.9,19913,2001.48,44.26,0,hospital_161,4104.96,S_067,1925.33
63772,-37.802762,145.295897,19 Sunray Court,CROYDON,5175000,house,2015,3,1,1,SC_022,1199.43,19878,1573.47,51.25,0,hospital_164,3588.28,S_055,1169.09
42052,-37.76806,145.053377,3 Silverdale Road,EAGLEMONT,9880000,house,2014,2,1,1,SC_001,1019.74,19934,500.57,25.92,0,hospital_046,1269.31,S_219,1025.98
78534,-37.95819092,145.149353,11 Armstrong Street,SPRINGVALE,2896000,house,2008,2,1,1,SC_057,4382.5,19913,1031.26,44.26,0,hospital_124,2907.12,S_075,560.47
65691,-37.778977,145.311791,111a Manchester Road,MOOROOLBARK,4296000,house,2016,3,1,1,SC_084,2326.06,19877,644.75,55.25,0,hospital_113,4230.24,S_168,2297.27
31451,-37.75471497,145.0119171,74a Pender Street,THORNBURY,6060000,house,2009,3,2,1,SC_103,1899.12,20014,1175.16,23.73,0,hospital_035,980.19,S_105,834.52
1578,-37.786987,144.870667,1/16 Curtin Street,MAIDSTONE,4250000,house,2016,3,2,2,SC_043,1095.52,20022,1524.84,21.75,0,hospital_056,1527.77,S_149,1095.75
83957,-37.854872,144.995747,39 Hornby Street,WINDSOR,8124000,house,2013,2,1,0,SC_066,864.57,19957,351.73,11.0,0,hospital_063,244.27,S_115,1130.42
78722,-37.94041824,145.1612091,18 Garnsworthy Street,SPRINGVALE,4620000,house,2009,3,1,0,SC_073,4379.22,19913,1219.73,44.26,0,hospital_124,3758.81,S_075,1680.64
61147,-37.803466,145.232026,104 Warrandyte Road,RINGWOOD,10680000,house,2015,3,1,2,SC_032,1071.66,19902,1408.52,43.55,0,hospital_105,1293.76,S_190,892.05
28917,-37.807274,144.995486,21A Mollison Street,ABBOTSFORD,4726000,house,2016,3,2,1,SC_068,2220.07,19976,341.91,10.31,0,hospital_134,860.89,S_076,259.24
60669,-37.841332,145.192642,3 Locksley Chase,VERMONT,3960000,house,2010,4,3,2,SC_088,2705.74,19900,2596.82,39.9,0,hospital_192,2964.92,S_202,2417.79
92636,-38.00099182,145.0981598,119 McDonald Street,MORDIALLOC,9360000,house,2007,3,1,0,SC_003,3418.45,19863,1111.61,45.75,0,hospital_001,2503.52,S_119,1277.52
14954,-37.737912,144.918179,11 Henshall Road,STRATHMORE,9180000,house,2010,4,2,2,SC_082,1192.75,20035,1023.02,25.85,0,hospital_184,1252.77,S_197,1001.88
54859,-37.833039,145.060452,10 Butler Street,CAMBERWELL,8560000,house,2010,3,2,2,SC_099,991.03,19853,736.76,24.3,0,hospital_168,1519.33,S_113,456.87
34068,-37.722575,145.002042,180 Spring Street,RESERVOIR,4631000,house,2010,2,1,2,SC_103,1893.41,20011,651.91,29.73,0,hospital_139,658.53,S_085,1621.91
15098,-37.74181366,144.9146576,206 Woodland Street,STRATHMORE,12000000,house,2008,4,1,2,SC_082,1182.8,20036,816.4,23.85,0,hospital_184,845.35,S_197,477.17
71391,-37.860909,145.23861,3 Harold Street,WANTIRNA,4698000,house,2010,3,2,2,SC_032,5429.3,19870,3360.57,50.0,0,hospital_179,1605.42,S_227,1731.59
92790,-37.992572,145.095374,16 Waratah Avenue,MORDIALLOC,8060000,house,2015,3,1,0,SC_003,2450.1,19864,1671.92,42.35,0,hospital_001,1989.12,S_003,1856.28
4995,-37.871468,144.818238,1B Rose Street,ALTONA,8775000,house,2012,3,2,2,SC_033,5581.14,19925,816.3,32.0,0,hospital_141,6522.07,S_128,1103.32
26157,-37.595348,144.93234,25 Wattleglen Street,CRAIGIEBURN,3965000,house,2015,3,1,2,SC_110,732.93,40221,1206.82,45.89,0,hospital_104,6250.33,S_178,209.65
39088,-37.77157,145.04223,97 Waterdale Road,IVANHOE,3600000,house,2016,3,3,2,SC_001,408.7,19933,409.39,23.27,0,hospital_039,1359.76,S_219,372.29
89300,-37.946065,145.014807,2 Daly Road,SANDRINGHAM,18070000,house,2010,4,2,2,SC_046,2191.6,19948,1017.0,29.08,0,hospital_036,1054.49,S_214,646.9
2668,-37.812452,144.886915,103 Hamilton Street,YARRAVILLE,6525000,house,2012,3,1,0,SC_043,3061.08,19996,462.16,15.3,0,hospital_056,2151.58,S_201,1627.86
80830,-37.974289,145.196466,15 Elray Avenue,DANDENONG,7947500,house,2009,3,1,1,SC_112,2166.41,19889,614.13,51.33,0,hospital_018,880.43,S_183,1799.48
52414,-37.816456,145.00792,152a Somerset St,RICHMOND,11790000,house,2011,3,2,1,SC_083,2473.74,19906,1236.51,12.75,0,hospital_122,546.17,S_076,1326.85
91760,-37.973946,145.047318,61 Church Street,BEAUMARIS,9010000,house,2014,4,2,2,SC_079,2815.98,19866,1031.16,37.94,0,hospital_055,789.75,S_011,1573.95
31802,-37.739017,145.023955,126 Albert Street,PRESTON,7500000,house,2014,3,1,1,SC_047,562.63,20012,2063.17,27.73,0,hospital_090,2174.6,S_225,1625.65
70441,-37.887010000000004,145.104913,1/26 Adrian Street,CHADSTONE,6000000,house,2014,3,1,1,SC_042,1595.61,19840,1620.14,28.0,0,hospital_166,1366.71,S_026,1799.55
28761,-37.802278,144.99842,102 Yarra Street,ABBOTSFORD,9373000,house,2010,2,1,0,SC_068,2698.45,19976,480.99,10.31,0,hospital_134,1084.38,S_076,852.75
23755,-37.65181732,144.9072723,69 Dunfermline Avenue,GREENVALE,4630000,house,2008,4,2,2,SC_072,1322.26,44817,1945.66,39.9,0,hospital_104,1165.2,S_211,2603.79
35226,-37.703201,145.033356,57 Ayr Street,RESERVOIR,7488000,house,2014,3,1,3,SC_047,3944.02,20008,2106.36,36.9,0,hospital_025,1759.68,S_155,1959.13
90214,-37.966317,145.0767,2 Marlene Court,CHELTENHAM,13090000,house,2015,3,1,2,SC_003,1210.22,19866,1943.52,37.94,0,hospital_109,446.7,S_003,1977.48
78278,-37.92592,145.155042,63 Highfield Avenue,MULGRAVE,4077000,house,2010,3,1,1,SC_073,3486.69,19914,1995.93,42.27,0,hospital_065,3046.39,S_148,2422.14
5058,-37.868226,144.834415,22 Mount Street,ALTONA,10500000,house,2010,3,1,3,SC_033,4751.1,19926,436.05,30.0,0,hospital_141,5063.67,S_128,388.79
7219,-37.734421,144.822217,14 Calverton Road,KEALBA,4860000,house,2015,3,1,1,SC_107,1526.63,20002,2271.19,33.0,0,hospital_005,2973.9,S_222,1749.79
40808,-37.707275,145.067688,5 Villea Court,BUNDOORA,5000000,house,2015,3,2,3,SC_047,4790.27,19984,1476.4,34.64,0,hospital_037,1102.63,S_155,1479.06
78927,-37.937882,145.169091,3 Neville Court,SPRINGVALE,5486000,house,2010,3,1,1,SC_073,3818.64,19913,1886.79,44.26,0,hospital_124,3824.32,S_067,1715.78
75293,-37.886024,145.052015,54 Holywood Grove,CARNEGIE,14096000,house,2012,3,1,0,SC_041,600.73,19920,576.84,28.24,0,hospital_108,2242.91,S_015,428.01
73958,-37.843090000000004,145.291416,7 Tarakan Street,BORONIA,4580000,house,2014,3,1,1,SC_022,4953.06,19869,2029.06,53.14,0,hospital_049,2302.38,S_024,2154.92
75626,-37.907802,145.080937,11 Eleebana Avenue,HUGHESDALE,11130000,house,2010,3,1,1,SC_087,2158.54,19917,1050.33,34.2,0,hospital_159,2016.58,S_010,1612.27
14247,-37.755337,144.912562,3/7 Violet Street,ESSENDON,4758000,house,2014,2,1,1,SC_082,2455.17,20037,328.66,20.86,0,hospital_128,1270.79,S_197,1217.59
92747,-37.986066,145.091385,15 Margaret Street,PARKDALE,8550000,house,2015,3,2,2,SC_003,1674.94,19864,1534.49,42.35,0,hospital_001,1704.56,S_003,1266.96
24842,-37.667398,144.950714,8 Kilby Court,CAMPBELLFIELD,4056000,house,2015,3,1,1,SC_072,3120.81,19960,379.77,39.0,0,hospital_104,3253.43,S_161,2552.02
37422,-37.65206146,145.0275421,4/36 Cooper St,EPPING,2050000,house,2008,2,1,1,SC_062,5108.41,20005,230.22,44.0,0,hospital_053,975.29,S_229,1790.82
59204,-37.80868,145.200664,1 The Glade,MITCHAM,16150000,house,2016,3,2,2,SC_088,2200.76,19900,1289.47,39.9,0,hospital_010,610.12,S_040,2496.96
32289,-37.734748,145.02884,21 Laurel Street,PRESTON,7344000,house,2014,2,1,1,SC_047,442.8,20011,2401.19,29.73,0,hospital_090,2017.69,S_225,1095.18
36402,-37.66676331,145.0330811,33 Tunbridge Crescent,LALOR,5355000,house,2008,3,2,1,SC_062,4915.34,20006,1403.67,40.9,0,hospital_053,2234.89,S_229,1152.96
9505,-37.848887,144.72934,38 Emerson Drive,TRUGANINA,6048000,house,2016,3,2,2,SC_053,2157.74,46468,2825.81,32.78,0,hospital_073,5397.11,S_007,2386.64
44888,-37.707683,145.097213,30 Lyell Parade,GREENSBOROUGH,7560000,house,2015,4,2,1,SC_017,5918.13,19985,1056.74,38.64,0,hospital_075,813.41,S_020,416.86
65790,-37.771754,145.321844,15 DAYMAR DRIVE,MOOROOLBARK,8340000,house,2015,3,1,2,SC_084,1666.67,19877,1668.1,55.25,0,hospital_113,3096.51,S_168,1442.65
84168,-37.8504982,144.9983215,56 York Street,PRAHRAN,12580000,house,2009,2,1,0,SC_066,548.68,19947,738.38,20.7,0,hospital_097,343.79,S_115,668.84
12459,-37.71419144,144.7717285,18 Alexander Close,DELAHEY,2800000,house,2009,3,2,2,SC_048,3382.95,20000,1470.05,39.0,0,hospital_057,6382.81,S_094,1381.25
93925,-38.071522,145.120619,4/602 Nepean Highway,BONBEACH,8820000,house,2013,3,3,3,SC_070,5740.12,19858,407.02,54.83,0,hospital_043,8763.97,S_077,1956.82
14440,-37.750526,144.89047,40 Hoffmans Road,ESSENDON,8800000,house,2014,3,1,3,SC_082,2271.09,20037,2345.26,20.86,0,hospital_184,1578.27,S_197,1882.03
58573,-37.82159424,145.1726379,14 Laughlin Avenue,NUNAWADING,7956000,house,2009,3,1,2,SC_002,267.47,19899,226.82,36.9,0,hospital_060,1928.8,S_202,407.02
23985,-37.69354248,144.959198,1366 Sydney Road,FAWKNER,5025000,house,2008,3,1,2,SC_030,4399.34,19961,794.82,35.0,0,hospital_139,4343.52,S_161,454.08
92339,-37.9792366,145.0670166,5 Williams Street,MENTONE,4900000,house,2008,2,1,2,SC_003,2134.78,19865,334.67,40.35,0,hospital_133,236.03,S_011,478.51
73786,-37.8577,145.279484,5 Warbler Court,BORONIA,7200000,house,2010,3,2,2,SC_049,4804.23,19869,528.56,53.14,0,hospital_049,614.4,S_024,630.17
59018,-37.803128,145.18612,5 Winchester Road,NUNAWADING,6795000,house,2015,3,1,2,SC_088,1892.63,19900,1734.75,39.9,0,hospital_070,1007.48,S_202,2471.79
75292,-37.892025,145.058337,54 Belsize Avenue,CARNEGIE,7310000,house,2015,4,3,2,SC_041,810.11,19920,644.14,28.24,0,hospital_108,2782.51,S_015,512.16
